id,filename,full_text,confidence,audio_duration_seconds,word_count,is_sales,is_rebuttal,is_obj,redacted_pii_policies
conv_20250813073921_2678,synthetic_20250324_5913.json,"Dzień dobry, nazywam się Agnieszka i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Monika konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o zmianach w regulaminie banku, które wchodzą w życie od przyszłego miesiąca. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Zmiany dotyczą głównie opłat za prowadzenie konta...",0.974055,430,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_6373,synthetic_20250528_4878.json,"Dzień dobry, nazywam się Adam i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander FlexiLimit. Czy mogę rozmawiać z panem/panią Robert? Tak, to ja. Świetnie! Chciałbym przedstawić panu/pani specjalną ofertę Santander FlexiLimit. To produkt, który może bardzo pomóc w codziennych finansach. Czy byłby pan/pani zainteresowany/a poznaniem szczegółów? Tak, chętnie posłucham. Doskonale! Santander FlexiLimit oferuje bardzo atrakcyjne warunki... Dziękuję za poświęcony czas. Mam nadzieję, że oferta była interesująca.",0.906494,219,73,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4666,synthetic_20250626_9353.json,"Dzień dobry, nazywam się Monika i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Marcin konta. Czy mogę rozmawiać z panem/panią? Tak, to ja. Dziękuję. Chciałbym poinformować, że pana/pani konto zostało zaktualizowane i teraz oferuje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Świetnie! Nowe funkcje obejmują...",0.915524,120,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5064,synthetic_20250405_9405.json,"Dzień dobry, nazywam się Michał i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Elżbieta reklamacji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Dziękuję za zgłoszenie problemu z kartą płatniczą. Chciałbym przeprosić za niedogodności i poinformować, że sprawa została rozwiązana. Czy karta działa już prawidłowo? Tak, teraz wszystko w porządku. Świetnie! Czy mogę jeszcze w czymś pomóc?",0.916277,595,61,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9389,synthetic_20250512_9186.json,"Dzień dobry, nazywam się Agnieszka i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Robert konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o nowych funkcjach w bankowości internetowej, które mogą być dla pana/pani przydatne. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowe funkcje obejmują...",0.890682,371,50,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_8724,synthetic_20250616_3272.json,"Dzień dobry, nazywam się Iwona i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Małgorzata błędnej transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować, że błędna transakcja została zwrócona na pana/pani konto. Czy otrzymał pan/pani potwierdzenie? Tak, widzę zwrot na koncie. Świetnie! Przepraszamy za błąd i dziękujemy za cierpliwość.",0.981002,268,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_6819,synthetic_20250403_5869.json,"Dzień dobry, nazywam się Elżbieta i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Joanna aplikacji mobilnej. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować o nowej aktualizacji aplikacji, która poprawia bezpieczeństwo i dodaje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowa wersja oferuje...",0.976537,118,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_2523,synthetic_20250517_1611.json,"Dzień dobry, nazywam się Tomasz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Tomasz konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o nowych funkcjach w bankowości internetowej, które mogą być dla pana/pani przydatne. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowe funkcje obejmują...",0.905119,489,50,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_8266,synthetic_20250327_2360.json,"Dzień dobry, nazywam się Marcin i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander FlexiLimit. Czy mogę rozmawiać z panem/panią Barbara? Tak, słucham. Chciałbym przedstawić panu/pani ofertę Santander FlexiLimit. Co to za produkt? Santander FlexiLimit to nasz flagowy produkt finansowy. Jakie ma zalety? Oferuje bardzo niskie oprocentowanie, brak ukrytych kosztów i elastyczne warunki spłaty. Brzmi interesująco. Czy mogę poznać szczegóły? Oczywiście! Dziękuję za rozmowę. Życzę miłego dnia!",0.983254,284,73,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1465,synthetic_20250807_5570.json,"Dzień dobry, nazywam się Katarzyna i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Małgorzata konta. Czy mogę rozmawiać z panem/panią? Tak, to ja. Dziękuję. Chciałbym poinformować, że pana/pani konto zostało zaktualizowane i teraz oferuje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Świetnie! Nowe funkcje obejmują...",0.956587,400,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4858,synthetic_20250729_3531.json,"Dzień dobry, nazywam się Dorota i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Premium Card. Czy mogę rozmawiać z panem/panią Monika? Tak, słucham. Chciałbym przedstawić panu/pani ofertę Santander Premium Card. Nie, dziękuję, nie jestem zainteresowany/a. Rozumiem, ale może warto poznać szczegóły? Santander Premium Card oferuje bardzo niskie oprocentowanie. Ile wynosi? Tylko 5.9% w skali roku. To brzmi drogo. W porównaniu do innych banków to bardzo atrakcyjna oferta. Dodatkowo nie ma ukrytych kosztów. Hmm, a jakie są warunki? Dziękuję za poświęcony czas. Mam nadzieję, że oferta była interesująca.",0.942335,545,94,True,True,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5621,synthetic_20250428_9261.json,"Dzień dobry, nazywam się Iwona i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander FlexiLimit. Czy mogę rozmawiać z panem/panią Anna? Tak, słucham. Chciałbym przedstawić panu/pani ofertę Santander FlexiLimit. Co to za produkt? Santander FlexiLimit to nasz flagowy produkt finansowy. Jakie ma zalety? Oferuje bardzo niskie oprocentowanie, brak ukrytych kosztów i elastyczne warunki spłaty. Brzmi interesująco. Czy mogę poznać szczegóły? Oczywiście! Dziękuję za poświęcony czas. Mam nadzieję, że oferta była interesująca.",0.872925,270,77,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9921,synthetic_20250421_2955.json,"Dzień dobry, nazywam się Adam i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Premium Card. Czy mogę rozmawiać z panem/panią Joanna? Tak, ale już mam podobny produkt w innym banku. Rozumiem, ale Santander Premium Card może oferować lepsze warunki. Jakie konkretnie? Oprocentowanie tylko 5.9%, brak opłat za prowadzenie i możliwość zwiększenia limitu. To rzeczywiście lepiej niż mam teraz. Czy mogę poznać więcej szczegółów? Dziękuję za rozmowę. Czy mogę przesłać panu/pani szczegółowe informacje?",0.975145,239,79,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_2082,synthetic_20250307_1676.json,"Dzień dobry, nazywam się Dorota i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Jan finansów. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować bezpłatną konsultację finansową, która może pomóc w lepszym zarządzaniu pieniędzmi. Czy byłby pan/pani zainteresowany/a? Tak, to może być przydatne. Świetnie! Konsultacja trwa około 30 minut i jest całkowicie bezpłatna...",0.980647,212,57,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9796,synthetic_20250426_5332.json,"Dzień dobry, nazywam się Michał i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Elżbieta problemu z aplikacją mobilną. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że problem z logowaniem do aplikacji został rozwiązany. Czy aplikacja działa już prawidłowo? Tak, teraz mogę się zalogować bez problemu. Doskonale! Przepraszamy za niedogodności.",0.91258,294,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5481,synthetic_20250715_7302.json,"Dzień dobry, nazywam się Barbara i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Premium Card. Czy mogę rozmawiać z panem/panią Marek? Tak, ale nie jestem zainteresowany/a żadnymi ofertami. Rozumiem, ale Santander Premium Card to naprawdę wyjątkowy produkt. Może chociaż posłucha pan/pani przez minutę? Hmm, no dobrze, ale szybko. Dziękuję! Santander Premium Card to... Dziękuję za rozmowę. Czy mogę przesłać panu/pani szczegółowe informacje?",0.953352,111,69,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_6459,synthetic_20250810_2859.json,"Dzień dobry, nazywam się Michał i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Barbara konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o zmianach w regulaminie banku, które wchodzą w życie od przyszłego miesiąca. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Zmiany dotyczą głównie opłat za prowadzenie konta...",0.977679,128,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_2836,synthetic_20250808_8650.json,"Dzień dobry, nazywam się Dorota i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Paweł reklamacji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Dziękuję za zgłoszenie problemu z kartą płatniczą. Chciałbym przeprosić za niedogodności i poinformować, że sprawa została rozwiązana. Czy karta działa już prawidłowo? Tak, teraz wszystko w porządku. Świetnie! Czy mogę jeszcze w czymś pomóc?",0.902805,140,61,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_7109,synthetic_20250221_5288.json,"Dzień dobry, nazywam się Agnieszka i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Adam reklamacji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Dziękuję za zgłoszenie problemu z kartą płatniczą. Chciałbym przeprosić za niedogodności i poinformować, że sprawa została rozwiązana. Czy karta działa już prawidłowo? Tak, teraz wszystko w porządku. Świetnie! Czy mogę jeszcze w czymś pomóc?",0.988225,563,61,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1025,synthetic_20250605_3749.json,"Dzień dobry, nazywam się Ewa i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Maria problemu z aplikacją mobilną. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że problem z logowaniem do aplikacji został rozwiązany. Czy aplikacja działa już prawidłowo? Tak, teraz mogę się zalogować bez problemu. Doskonale! Przepraszamy za niedogodności.",0.894598,269,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_8177,synthetic_20250620_8450.json,"Dzień dobry, nazywam się Robert i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Robert inwestycji. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować konsultację dotyczącą możliwości inwestycyjnych, które mogą pomóc w pomnażaniu oszczędności. Czy byłby pan/pani zainteresowany/a? Tak, chętnie poznam ofertę. Świetnie! Nasz doradca inwestycyjny może przedstawić różne opcje...",0.911817,407,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_8351,synthetic_20250607_5222.json,"Dzień dobry, nazywam się Grzegorz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Protect Plus. Czy mogę rozmawiać z panem/panią Maria? Tak, ale nie jestem zainteresowany/a żadnymi ofertami. Rozumiem, ale Santander Protect Plus to naprawdę wyjątkowy produkt. Może chociaż posłucha pan/pani przez minutę? Hmm, no dobrze, ale szybko. Dziękuję! Santander Protect Plus to... Czy chciałby pan/pani, żebym skontaktował się ponownie w dogodnym terminie?",0.94935,590,70,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_7728,synthetic_20250507_6527.json,"Dzień dobry, nazywam się Katarzyna i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Barbara błędnej transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować, że błędna transakcja została zwrócona na pana/pani konto. Czy otrzymał pan/pani potwierdzenie? Tak, widzę zwrot na koncie. Świetnie! Przepraszamy za błąd i dziękujemy za cierpliwość.",0.962242,236,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_7280,synthetic_20250509_9054.json,"Dzień dobry, nazywam się Andrzej i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Barbara konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o nowych funkcjach w bankowości internetowej, które mogą być dla pana/pani przydatne. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowe funkcje obejmują...",0.904781,159,50,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_2279,synthetic_20250701_8802.json,"Dzień dobry, nazywam się Ewa i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Małgorzata aplikacji mobilnej. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować o nowej aktualizacji aplikacji, która poprawia bezpieczeństwo i dodaje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowa wersja oferuje...",0.916492,344,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9093,synthetic_20250421_6256.json,"Dzień dobry, nazywam się Monika i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Andrzej karty płatniczej. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że pana/pani karta została zastąpiona nową wersją z lepszymi zabezpieczeniami. Kiedy otrzymam nową kartę? W ciągu 5-7 dni roboczych. Dziękuję za informację.",0.916945,77,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
